# Erdős–Straus hot corridor: mod24=0, hot mod9 classes, stride-24 from ~103.98M to ~115.999M
# n	num_solutions	triple_x	triple_y	triple_z
110550552	2	73700368	73700368	110550552
110550576	2	73700384	73700384	110550576
110550600	2	73700400	73700400	110550600
110550624	2	73700416	73700416	110550624
110550648	2	73700432	73700432	110550648
110550672	2	73700448	73700448	110550672
110550696	2	73700464	73700464	110550696
110550720	2	73700480	73700480	110550720
110550744	2	73700496	73700496	110550744
110550768	2	73700512	73700512	110550768
110550792	2	73700528	73700528	110550792
110550816	2	73700544	73700544	110550816
110550840	2	73700560	73700560	110550840
110550864	2	73700576	73700576	110550864
110550888	2	73700592	73700592	110550888
110550912	2	73700608	73700608	110550912
110550936	2	73700624	73700624	110550936
110550960	2	73700640	73700640	110550960
110550984	2	73700656	73700656	110550984
110551008	2	73700672	73700672	110551008
110551032	2	73700688	73700688	110551032
110551056	2	73700704	73700704	110551056
110551080	2	73700720	73700720	110551080
110551104	2	73700736	73700736	110551104
110551128	2	73700752	73700752	110551128
110551152	2	73700768	73700768	110551152
110551176	2	73700784	73700784	110551176
110551200	2	73700800	73700800	110551200
110551224	2	73700816	73700816	110551224
110551248	2	73700832	73700832	110551248
110551272	2	73700848	73700848	110551272
110551296	2	73700864	73700864	110551296
110551320	2	73700880	73700880	110551320
110551344	2	73700896	73700896	110551344
110551368	2	73700912	73700912	110551368
110551392	2	73700928	73700928	110551392
110551416	2	73700944	73700944	110551416
110551440	2	73700960	73700960	110551440
110551464	2	73700976	73700976	110551464
110551488	2	73700992	73700992	110551488
110551512	2	73701008	73701008	110551512
110551536	2	73701024	73701024	110551536
110551560	2	73701040	73701040	110551560
110551584	2	73701056	73701056	110551584
110551608	2	73701072	73701072	110551608
110551632	2	73701088	73701088	110551632
110551656	2	73701104	73701104	110551656
110551680	2	73701120	73701120	110551680
110551704	2	73701136	73701136	110551704
110551728	2	73701152	73701152	110551728
110551752	2	73701168	73701168	110551752
110551776	2	73701184	73701184	110551776
110551800	2	73701200	73701200	110551800
110551824	2	73701216	73701216	110551824
110551848	2	73701232	73701232	110551848
110551872	2	73701248	73701248	110551872
110551896	2	73701264	73701264	110551896
110551920	2	73701280	73701280	110551920
110551944	2	73701296	73701296	110551944
110551968	2	73701312	73701312	110551968
110551992	2	73701328	73701328	110551992
110552016	2	73701344	73701344	110552016
110552040	2	73701360	73701360	110552040
110552064	2	73701376	73701376	110552064
110552088	2	73701392	73701392	110552088
110552112	2	73701408	73701408	110552112
110552136	2	73701424	73701424	110552136
110552160	2	73701440	73701440	110552160
110552184	2	73701456	73701456	110552184
110552208	2	73701472	73701472	110552208
110552232	2	73701488	73701488	110552232
110552256	2	73701504	73701504	110552256
110552280	2	73701520	73701520	110552280
110552304	2	73701536	73701536	110552304
110552328	2	73701552	73701552	110552328
110552352	2	73701568	73701568	110552352
110552376	2	73701584	73701584	110552376
110552400	2	73701600	73701600	110552400
110552424	2	73701616	73701616	110552424
110552448	2	73701632	73701632	110552448
110552472	2	73701648	73701648	110552472
110552496	2	73701664	73701664	110552496
110552520	2	73701680	73701680	110552520
110552544	2	73701696	73701696	110552544
110552568	2	73701712	73701712	110552568
110552592	2	73701728	73701728	110552592
110552616	2	73701744	73701744	110552616
110552640	2	73701760	73701760	110552640
110552664	2	73701776	73701776	110552664
110552688	2	73701792	73701792	110552688
110552712	2	73701808	73701808	110552712
110552736	2	73701824	73701824	110552736
110552760	2	73701840	73701840	110552760
110552784	2	73701856	73701856	110552784
110552808	2	73701872	73701872	110552808
110552832	2	73701888	73701888	110552832
110552856	2	73701904	73701904	110552856
110552880	2	73701920	73701920	110552880
110552904	2	73701936	73701936	110552904
110552928	2	73701952	73701952	110552928
110552952	2	73701968	73701968	110552952
110552976	2	73701984	73701984	110552976
110553000	2	73702000	73702000	110553000
110553024	2	73702016	73702016	110553024
110553048	2	73702032	73702032	110553048
110553072	2	73702048	73702048	110553072
110553096	2	73702064	73702064	110553096
110553120	2	73702080	73702080	110553120
110553144	2	73702096	73702096	110553144
110553168	2	73702112	73702112	110553168
110553192	2	73702128	73702128	110553192
110553216	2	73702144	73702144	110553216
110553240	2	73702160	73702160	110553240
110553264	2	73702176	73702176	110553264
110553288	2	73702192	73702192	110553288
110553312	2	73702208	73702208	110553312
110553336	2	73702224	73702224	110553336
110553360	2	73702240	73702240	110553360
110553384	2	73702256	73702256	110553384
110553408	2	73702272	73702272	110553408
110553432	2	73702288	73702288	110553432
110553456	2	73702304	73702304	110553456
110553480	2	73702320	73702320	110553480
110553504	2	73702336	73702336	110553504
110553528	2	73702352	73702352	110553528
110553552	2	73702368	73702368	110553552
110553576	2	73702384	73702384	110553576
110553600	2	73702400	73702400	110553600
110553624	2	73702416	73702416	110553624
110553648	2	73702432	73702432	110553648
110553672	2	73702448	73702448	110553672
110553696	2	73702464	73702464	110553696
110553720	2	73702480	73702480	110553720
110553744	2	73702496	73702496	110553744
110553768	2	73702512	73702512	110553768
110553792	2	73702528	73702528	110553792
110553816	2	73702544	73702544	110553816
110553840	2	73702560	73702560	110553840
110553864	2	73702576	73702576	110553864
110553888	2	73702592	73702592	110553888
110553912	2	73702608	73702608	110553912
110553936	2	73702624	73702624	110553936
110553960	2	73702640	73702640	110553960
110553984	2	73702656	73702656	110553984
110554008	2	73702672	73702672	110554008
110554032	2	73702688	73702688	110554032
110554056	2	73702704	73702704	110554056
110554080	2	73702720	73702720	110554080
110554104	2	73702736	73702736	110554104
110554128	2	73702752	73702752	110554128
110554152	2	73702768	73702768	110554152
110554176	2	73702784	73702784	110554176
110554200	2	73702800	73702800	110554200
110554224	2	73702816	73702816	110554224
110554248	2	73702832	73702832	110554248
110554272	2	73702848	73702848	110554272
110554296	2	73702864	73702864	110554296
110554320	2	73702880	73702880	110554320
110554344	2	73702896	73702896	110554344
110554368	2	73702912	73702912	110554368
110554392	2	73702928	73702928	110554392
110554416	2	73702944	73702944	110554416
110554440	2	73702960	73702960	110554440
110554464	2	73702976	73702976	110554464
110554488	2	73702992	73702992	110554488
110554512	2	73703008	73703008	110554512
110554536	2	73703024	73703024	110554536
110554560	2	73703040	73703040	110554560
110554584	2	73703056	73703056	110554584
110554608	2	73703072	73703072	110554608
110554632	2	73703088	73703088	110554632
110554656	2	73703104	73703104	110554656
110554680	2	73703120	73703120	110554680
110554704	2	73703136	73703136	110554704
110554728	2	73703152	73703152	110554728
110554752	2	73703168	73703168	110554752
110554776	2	73703184	73703184	110554776
110554800	2	73703200	73703200	110554800
110554824	2	73703216	73703216	110554824
110554848	2	73703232	73703232	110554848
110554872	2	73703248	73703248	110554872
110554896	2	73703264	73703264	110554896
110554920	2	73703280	73703280	110554920
110554944	2	73703296	73703296	110554944
110554968	2	73703312	73703312	110554968
110554992	2	73703328	73703328	110554992
110555016	2	73703344	73703344	110555016
110555040	2	73703360	73703360	110555040
110555064	2	73703376	73703376	110555064
110555088	2	73703392	73703392	110555088
110555112	2	73703408	73703408	110555112
110555136	2	73703424	73703424	110555136
110555160	2	73703440	73703440	110555160
110555184	2	73703456	73703456	110555184
110555208	2	73703472	73703472	110555208
110555232	2	73703488	73703488	110555232
110555256	2	73703504	73703504	110555256
110555280	2	73703520	73703520	110555280
110555304	2	73703536	73703536	110555304
110555328	2	73703552	73703552	110555328
110555352	2	73703568	73703568	110555352
110555376	2	73703584	73703584	110555376
110555400	2	73703600	73703600	110555400
110555424	2	73703616	73703616	110555424
110555448	2	73703632	73703632	110555448
110555472	2	73703648	73703648	110555472
110555496	2	73703664	73703664	110555496
110555520	2	73703680	73703680	110555520
110555544	2	73703696	73703696	110555544
110555568	2	73703712	73703712	110555568
110555592	2	73703728	73703728	110555592
110555616	2	73703744	73703744	110555616
110555640	2	73703760	73703760	110555640
110555664	2	73703776	73703776	110555664
110555688	2	73703792	73703792	110555688
110555712	2	73703808	73703808	110555712
110555736	2	73703824	73703824	110555736
110555760	2	73703840	73703840	110555760
110555784	2	73703856	73703856	110555784
110555808	2	73703872	73703872	110555808
110555832	2	73703888	73703888	110555832
110555856	2	73703904	73703904	110555856
110555880	2	73703920	73703920	110555880
110555904	2	73703936	73703936	110555904
110555928	2	73703952	73703952	110555928
110555952	2	73703968	73703968	110555952
110555976	2	73703984	73703984	110555976
110556000	2	73704000	73704000	110556000
110556024	2	73704016	73704016	110556024
110556048	2	73704032	73704032	110556048
110556072	2	73704048	73704048	110556072
110556096	2	73704064	73704064	110556096
110556120	2	73704080	73704080	110556120
110556144	2	73704096	73704096	110556144
110556168	2	73704112	73704112	110556168
110556192	2	73704128	73704128	110556192
110556216	2	73704144	73704144	110556216
110556240	2	73704160	73704160	110556240
110556264	2	73704176	73704176	110556264
110556288	2	73704192	73704192	110556288
110556312	2	73704208	73704208	110556312
110556336	2	73704224	73704224	110556336
110556360	2	73704240	73704240	110556360
110556384	2	73704256	73704256	110556384
110556408	2	73704272	73704272	110556408
110556432	2	73704288	73704288	110556432
110556456	2	73704304	73704304	110556456
110556480	2	73704320	73704320	110556480
110556504	2	73704336	73704336	110556504
110556528	2	73704352	73704352	110556528
110556552	2	73704368	73704368	110556552
110556576	2	73704384	73704384	110556576
110556600	2	73704400	73704400	110556600
110556624	2	73704416	73704416	110556624
110556648	2	73704432	73704432	110556648
110556672	2	73704448	73704448	110556672
110556696	2	73704464	73704464	110556696
110556720	2	73704480	73704480	110556720
110556744	2	73704496	73704496	110556744
110556768	2	73704512	73704512	110556768
110556792	2	73704528	73704528	110556792
110556816	2	73704544	73704544	110556816
110556840	2	73704560	73704560	110556840
110556864	2	73704576	73704576	110556864
110556888	2	73704592	73704592	110556888
110556912	2	73704608	73704608	110556912
110556936	2	73704624	73704624	110556936
110556960	2	73704640	73704640	110556960
110556984	2	73704656	73704656	110556984
110557008	2	73704672	73704672	110557008
110557032	2	73704688	73704688	110557032
110557056	2	73704704	73704704	110557056
110557080	2	73704720	73704720	110557080
110557104	2	73704736	73704736	110557104
110557128	2	73704752	73704752	110557128
110557152	2	73704768	73704768	110557152
110557176	2	73704784	73704784	110557176
110557200	2	73704800	73704800	110557200
110557224	2	73704816	73704816	110557224
110557248	2	73704832	73704832	110557248
110557272	2	73704848	73704848	110557272
110557296	2	73704864	73704864	110557296
110557320	2	73704880	73704880	110557320
110557344	2	73704896	73704896	110557344
110557368	2	73704912	73704912	110557368
110557392	2	73704928	73704928	110557392
110557416	2	73704944	73704944	110557416
110557440	2	73704960	73704960	110557440
110557464	2	73704976	73704976	110557464
110557488	2	73704992	73704992	110557488
110557512	2	73705008	73705008	110557512
110557536	2	73705024	73705024	110557536
110557560	2	73705040	73705040	110557560
110557584	2	73705056	73705056	110557584
110557608	2	73705072	73705072	110557608
110557632	2	73705088	73705088	110557632
110557656	2	73705104	73705104	110557656
110557680	2	73705120	73705120	110557680
110557704	2	73705136	73705136	110557704
110557728	2	73705152	73705152	110557728
110557752	2	73705168	73705168	110557752
110557776	2	73705184	73705184	110557776
110557800	2	73705200	73705200	110557800
110557824	2	73705216	73705216	110557824
110557848	2	73705232	73705232	110557848
110557872	2	73705248	73705248	110557872
110557896	2	73705264	73705264	110557896
110557920	2	73705280	73705280	110557920
110557944	2	73705296	73705296	110557944
110557968	2	73705312	73705312	110557968
110557992	2	73705328	73705328	110557992
110558016	2	73705344	73705344	110558016
110558040	2	73705360	73705360	110558040
110558064	2	73705376	73705376	110558064
110558088	2	73705392	73705392	110558088
110558112	2	73705408	73705408	110558112
110558136	2	73705424	73705424	110558136
110558160	2	73705440	73705440	110558160
110558184	2	73705456	73705456	110558184
110558208	2	73705472	73705472	110558208
110558232	2	73705488	73705488	110558232
110558256	2	73705504	73705504	110558256
110558280	2	73705520	73705520	110558280
110558304	2	73705536	73705536	110558304
110558328	2	73705552	73705552	110558328
110558352	2	73705568	73705568	110558352
110558376	2	73705584	73705584	110558376
110558400	2	73705600	73705600	110558400
110558424	2	73705616	73705616	110558424
110558448	2	73705632	73705632	110558448
110558472	2	73705648	73705648	110558472
110558496	2	73705664	73705664	110558496
110558520	2	73705680	73705680	110558520
110558544	2	73705696	73705696	110558544
110558568	2	73705712	73705712	110558568
110558592	2	73705728	73705728	110558592
110558616	2	73705744	73705744	110558616
110558640	2	73705760	73705760	110558640
110558664	2	73705776	73705776	110558664
110558688	2	73705792	73705792	110558688
110558712	2	73705808	73705808	110558712
110558736	2	73705824	73705824	110558736
110558760	2	73705840	73705840	110558760
110558784	2	73705856	73705856	110558784
110558808	2	73705872	73705872	110558808
110558832	2	73705888	73705888	110558832
110558856	2	73705904	73705904	110558856
110558880	2	73705920	73705920	110558880
110558904	2	73705936	73705936	110558904
110558928	2	73705952	73705952	110558928
110558952	2	73705968	73705968	110558952
110558976	2	73705984	73705984	110558976
