batch_k,candidates,survivors,survivor_n,is_prime
2345,2101514,105,60687231620401,False
2345,2101514,105,60707456667001,False
2345,2101514,105,60698076064609,False
2345,2101514,105,60698574683041,False
2345,2101514,105,60690690518929,False
2345,2101514,105,60693152317561,False
2345,2101514,105,60694056028321,False
2345,2101514,105,60706958012089,False
2345,2101514,105,60693401616409,False
2345,2101514,105,60685922873689,False
2345,2101514,105,60706708685401,False
2345,2101514,105,60690441225649,False
2345,2101514,105,60704932247569,False
2345,2101514,105,60711258978049,False
2345,2101514,105,60710542139809,False
2345,2101514,105,60708547481761,False
2345,2101514,105,60697702102129,False
2345,2101514,105,60703311660289,False
2345,2101514,105,60685954034161,False
2345,2101514,105,60699696582001,False
2345,2101514,105,60699509598121,False
2345,2101514,105,60709139642449,False
2345,2101514,105,60688353414529,False
2345,2101514,105,60693775565641,False
2345,2101514,105,60707892991729,False
2345,2101514,105,60701254792201,False
2345,2101514,105,60705773714881,False
2345,2101514,105,60711196644121,False
2345,2101514,105,60689506380409,False
2345,2101514,105,60686795369929,False
2345,2101514,105,60709482473641,False
2345,2101514,105,60690503548921,False
2345,2101514,105,60693339291649,False
2345,2101514,105,60691531887529,False
2345,2101514,105,60686109836641,False
2345,2101514,105,60686390281609,False
2345,2101514,105,60692934181489,False
2345,2101514,105,60697234650649,False
2345,2101514,105,60697452794449,False
2345,2101514,105,60706490524969,False
2345,2101514,105,60705586721641,False
2345,2101514,105,60711009642529,False
2345,2101514,105,60694523467561,False
2345,2101514,105,60687512067961,False
2345,2101514,105,60686608405921,False
2345,2101514,105,60687169298809,False
2345,2101514,105,60707051509729,False
2345,2101514,105,60690347740801,False
2345,2101514,105,60695302536961,False
2345,2101514,105,60710230472329,False
2345,2101514,105,60691251430681,False
2345,2101514,105,60701192463409,False
2345,2101514,105,60700818491329,False
2345,2101514,105,60698387700889,False
2345,2101514,105,60696580221601,False
2345,2101514,105,60703529815009,False
2345,2101514,105,60692965343761,False
2345,2101514,105,60698107228201,False
2345,2101514,105,60709295474689,False
2345,2101514,105,60698948648209,False
2345,2101514,105,60694835094721,False
2345,2101514,105,60700257535369,False
2345,2101514,105,60697546284769,False
2345,2101514,105,60703872630361,False
2345,2101514,105,60691999317049,False
2345,2101514,105,60698169555409,False
2345,2101514,105,60708266985601,False
2345,2101514,105,60707363169049,False
2345,2101514,105,60686421442201,False
2345,2101514,105,60694710443761,False
2345,2101514,105,60693806728129,False
2345,2101514,105,60695458351441,False
2345,2101514,105,60711539481121,False
2345,2101514,105,60703405155121,False
2345,2101514,105,60707924157841,False
2345,2101514,105,60697078833889,False
2345,2101514,105,60686234478769,False
2345,2101514,105,60711165477169,False
2345,2101514,105,60708827978569,False
2347,2101514,104,60738003184681,False
2347,2101514,104,60751564560241,False
2347,2101514,104,60757924899169,False
2347,2101514,104,60746171004289,False
2347,2101514,104,60742523475001,False
2347,2101514,104,60740247721609,False
2347,2101514,104,60744768095449,False
2347,2101514,104,60744830446609,False
2347,2101514,104,60742959925729,False
2347,2101514,104,60759234422041,False
2347,2101514,104,60742055850961,False
2347,2101514,104,60747542753041,False
2347,2101514,104,60759889188769,False
2347,2101514,104,60759546215281,False
2347,2101514,104,60742710525121,False
2347,2101514,104,60740559466129,False
2347,2101514,104,60742211725441,False
2347,2101514,104,60750348651001,False
2347,2101514,104,60753715814089,False
2347,2101514,104,60746732172361,False
2347,2101514,104,60761198732809,False
2347,2101514,104,60748290986161,False
2347,2101514,104,60741307656241,False
2347,2101514,104,60757363679401,False
2347,2101514,104,60743801656561,False
2347,2101514,104,60759172063489,False
2347,2101514,104,60751221610249,False
2347,2101514,104,60738377271289,False
2347,2101514,104,60756459497449,False
2347,2101514,104,60743988708649,False
2347,2101514,104,60748322162641,False
2347,2101514,104,60741089433649,False
2347,2101514,104,60748509221689,False
2347,2101514,104,60761572890841,False
2347,2101514,104,60755150004481,False
2347,2101514,104,60745204554241,False
2347,2101514,104,60738969577441,False
2347,2101514,104,60753341680249,False
2347,2101514,104,60760918115041,False
2347,2101514,104,60759421497889,False
2347,2101514,104,60750379828009,False
2347,2101514,104,60752780481649,False
2347,2101514,104,60751876333801,False
2347,2101514,104,60761229912601,False
2347,2101514,104,60750161589121,False
2347,2101514,104,60750286297009,False
2347,2101514,104,60745765717849,False
2347,2101514,104,60743832831889,False
2347,2101514,104,60754682331841,False
2347,2101514,104,60752998725241,False
2347,2101514,104,60748478045161,False
2347,2101514,104,60744456340129,False
2347,2101514,104,60745142202889,False
2347,2101514,104,60754401729121,False
2347,2101514,104,60755305895761,False
2347,2101514,104,60759826829881,False
2347,2101514,104,60762539471089,False
2347,2101514,104,60751471028329,False
2347,2101514,104,60749880996841,False
2347,2101514,104,60753279324721,False
2347,2101514,104,60738689011009,False
2347,2101514,104,60750909838369,False
2347,2101514,104,60763100714761,False
2347,2101514,104,60758143152001,False
2347,2101514,104,60752250463129,False
2347,2101514,104,60741401180329,False
2347,2101514,104,60750005704441,False
2347,2101514,104,60739593060721,False
2347,2101514,104,60753622280521,False
2347,2101514,104,60750442182049,False
2347,2101514,104,60761666430529,False
2347,2101514,104,60752343995641,False
2347,2101514,104,60741494704489,False
2347,2101514,104,60738782533081,False
2347,2101514,104,60747199814401,False
2347,2101514,104,60742679350081,False
2347,2101514,104,60758953808809,False
2347,2101514,104,60747823339921,False
2347,2101514,104,60755337074041,False
2347,2101514,104,60755898284449,False
2347,2101514,104,60740933560609,False
2347,2101514,104,60745952772961,False
2347,2101514,104,60754089949081,False
2347,2101514,104,60737816141809,False
2347,2101514,104,60751782801649,False
2347,2101514,104,60758610837961,False
2347,2101514,104,60747262166809,False
2347,2101514,104,60738221401729,False
2347,2101514,104,60755118826249,False
2347,2101514,104,60758891450401,False
2347,2101514,104,60754370551081,False
2347,2101514,104,60750753952729,False
2347,2101514,104,60762508290961,False
2347,2101514,104,60739904803561,False
2347,2101514,104,60749693935681,False
2347,2101514,104,60753653458369,False
2347,2101514,104,60749132753929,False
2347,2101514,104,60746420412001,False
2347,2101514,104,60746794524529,False
2347,2101514,104,60750941015521,False
2347,2101514,104,60738657837001,False
2347,2101514,104,60740995909801,False
2347,2101514,104,60748602751321,False
2347,2101514,104,60759078525721,False
2349,2101514,96,60813997578889,False
2349,2101514,96,60797684560369,False
2349,2101514,96,60795906791929,False
2349,2101514,96,60800429236369,False
2349,2101514,96,60808538868289,False
2349,2101514,96,60791353328161,False
2349,2101514,96,60801333745441,False
2349,2101514,96,60792257769721,False
2349,2101514,96,60801801597601,False
2349,2101514,96,60801739217209,False
2349,2101514,96,60807228814201,False
2349,2101514,96,60790885516201,False
2349,2101514,96,60809880128761,False
2349,2101514,96,60808070990209,False
2349,2101514,96,60806324261281,False
2349,2101514,96,60790043459209,False
2349,2101514,96,60809942513329,False
2349,2101514,96,60796312245601,False
2349,2101514,96,60804452793841,False
2349,2101514,96,60810535168321,False
2349,2101514,96,60803860168489,False
2349,2101514,96,60796967212081,False
2349,2101514,96,60792444896401,False
2349,2101514,96,60802394212921,False
2349,2101514,96,60800242097401,False
2349,2101514,96,60805669244401,False
2349,2101514,96,60805107804169,False
2349,2101514,96,60802550164801,False
2349,2101514,96,60801645646681,False
2349,2101514,96,60814559060161,False
2349,2101514,96,60812749852009,False
2349,2101514,96,60794409743929,False
2349,2101514,96,60798245966329,False
2349,2101514,96,60795345396769,False
2349,2101514,96,60798058830721,False
2349,2101514,96,60791914704889,False
2349,2101514,96,60792632023369,False
2349,2101514,96,60790105833601,False
2349,2101514,96,60803485880281,False
2349,2101514,96,60810410398609,False
2349,2101514,96,60804078503809,False
2349,2101514,96,60810316821409,False
2349,2101514,96,60799462354801,False
2349,2101514,96,60796748889529,False
2349,2101514,96,60795283019689,False
2349,2101514,96,60796187490481,False
2349,2101514,96,60813685645969,False
2349,2101514,96,60800709945361,False
2349,2101514,96,60807041664769,False
2349,2101514,96,60793474098289,False
2349,2101514,96,60796499378521,False
2349,2101514,96,60790760766649,False
2349,2101514,96,60801832787809,False
2349,2101514,96,60812687466001,False
2349,2101514,96,60790854328801,False
2349,2101514,96,60798090019969,False
2349,2101514,96,60800803515169,False
2349,2101514,96,60807260005801,False
2349,2101514,96,60807540730561,False
2349,2101514,96,60797590992961,False
2349,2101514,96,60792382520809,False
2349,2101514,96,60808663636081,False
2349,2101514,96,60789450904081,False
2349,2101514,96,60804140885401,False
2349,2101514,96,60814995769609,False
2349,2101514,96,60813311327521,False
2349,2101514,96,60804702321169,False
2349,2101514,96,60802456593649,False
2349,2101514,96,60811938836401,False
2349,2101514,96,60799275217321,False
2349,2101514,96,60794316179041,False
2349,2101514,96,60801988738969,False
2349,2101514,96,60795657282649,False
2349,2101514,96,60801177795121,False
2349,2101514,96,60804795894049,False
2349,2101514,96,60806885707129,False
2349,2101514,96,60791166203161,False
2349,2101514,96,60811470945241,False
2349,2101514,96,60802924450129,False
2349,2101514,96,60793879543849,False
2349,2101514,96,60798807374881,False
2349,2101514,96,60808757212009,False
2349,2101514,96,60793099842049,False
2349,2101514,96,60803049212161,False
2349,2101514,96,60811346174569,False
2349,2101514,96,60814059965569,False
2349,2101514,96,60813155361841,False
2349,2101514,96,60794908757881,False
2349,2101514,96,60802300641889,False
2349,2101514,96,60795251831161,False
2349,2101514,96,60805575670849,False
2349,2101514,96,60811907643601,False
2349,2101514,96,60803392308409,False
2349,2101514,96,60797060779009,False
2349,2101514,96,60792912714361,False
2349,2101514,96,60792008267929,False
2348,2101514,113,60776010034609,False
2348,2101514,113,60770584211401,False
2348,2101514,113,60778691852761,False
2348,2101514,113,60773265909841,False
2348,2101514,113,60778723037041,False
2348,2101514,113,60764223209881,False
2348,2101514,113,60784617009601,False
2348,2101514,113,60767372487649,False
2348,2101514,113,60778224089521,False
2348,2101514,113,60774669147721,False
2348,2101514,113,60779190802201,False
2348,2101514,113,60786363426721,False
2348,2101514,113,60785521401049,False
2348,2101514,113,60771893870689,False
2348,2101514,113,60774606781249,False
2348,2101514,113,60787330204129,False
2348,2101514,113,60771956235769,False
2348,2101514,113,60776477789329,False
2348,2101514,113,60765875791009,False
2348,2101514,113,60787579696321,False
2348,2101514,113,60764410293409,False
2348,2101514,113,60778535931481,False
2348,2101514,113,60774014301361,False
2348,2101514,113,60764971545721,False
2348,2101514,113,60767684301769,False
2348,2101514,113,60770740122481,False
2348,2101514,113,60773858386081,False
2348,2101514,113,60763911404641,False
2348,2101514,113,60780843586849,False
2348,2101514,113,60782652320329,False
2348,2101514,113,60785365471009,False
2348,2101514,113,60788328175969,False
2348,2101514,113,60776571340489,False
2348,2101514,113,60775417547881,False
2348,2101514,113,60769991751121,False
2348,2101514,113,60782901802921,False
2348,2101514,113,60785614959169,False
2348,2101514,113,60765719886169,False
2348,2101514,113,60768214387609,False
2348,2101514,113,60772735801969,False
2348,2101514,113,60765501619729,False
2348,2101514,113,60772330426921,False
2348,2101514,113,60783276027769,False
2348,2101514,113,60768713294041,False
2348,2101514,113,60787798002409,False
2348,2101514,113,60766094058121,False
2348,2101514,113,60771426133609,False
2348,2101514,113,60780562923721,False
2348,2101514,113,60766904767969,False
2348,2101514,113,60781716765169,False
2348,2101514,113,60777506856049,False
2348,2101514,113,60787143085321,False
2348,2101514,113,60779908045609,False
2348,2101514,113,60763630780609,False
2348,2101514,113,60786550544329,False
2348,2101514,113,60765439257961,False
2348,2101514,113,60774793880761,False
2348,2101514,113,60770958398329,False
2348,2101514,113,60773671288009,False
2348,2101514,113,60780126337921,False
2348,2101514,113,60774700330969,False
2348,2101514,113,60789170221081,False
2348,2101514,113,60780001599409,False
2348,2101514,113,60786456985489,False
2348,2101514,113,60782434023481,False
2348,2101514,113,60780407000041,False
2348,2101514,113,60766842405481,False
2348,2101514,113,60785833261729,False
2348,2101514,113,60786955966801,False
2348,2101514,113,60768869202721,False
2348,2101514,113,60774980980561,False
2348,2101514,113,60777007913521,False
2348,2101514,113,60766281144529,False
2348,2101514,113,60784804124521,False
2348,2101514,113,60767185399561,False
2348,2101514,113,60764472654649,False
2348,2101514,113,60776664891721,False
2348,2101514,113,60785271913081,False
2348,2101514,113,60786176309401,False
2348,2101514,113,60772143331201,False
2348,2101514,113,60780375815329,False
2348,2101514,113,60768900384481,False
2348,2101514,113,60779471462161,False
2348,2101514,113,60788515296601,False
2348,2101514,113,60777943432441,False
2348,2101514,113,60768619748929,False
2348,2101514,113,60787610882881,False
2348,2101514,113,60769804659001,False
2348,2101514,113,60777662776009,False
2348,2101514,113,60777600408001,False
2348,2101514,113,60781217805361,False
